id	type	parentid, name	parentid	parenttype	maxlat	maxlong	minlat	minlong
30035	C	MT, Glacier	MT	S	48.99896622	-112.18437195	48.30937195	-114.06815338
30037	C	MT, Golden Valley	MT	S	46.75159836	-108.77869415	46.04448318	-109.65430450
30039	C	MT, Granite	MT	S	46.83213043	-113.03608704	45.93916321	-113.87879944
30041	C	MT, Hill	MT	S	49.00058365	-109.46425629	48.13261795	-110.75631714
30043	C	MT, Jefferson	MT	S	46.56930923	-111.65984344	45.74756622	-112.59781647
30045	C	MT, Judith Basin	MT	S	47.41701889	-109.74570465	46.67288589	-110.78830719
30047	C	MT, Lake	MT	S	48.05191040	-113.59874725	47.13800430	-114.60469055
30049	C	MT, Lewis and Clark	MT	S	47.95398331	-111.49452209	46.41489029	-113.16510773
30051	C	MT, Liberty	MT	S	48.99866867	-110.74259186	48.13213730	-111.40917969
30053	C	MT, Lincoln	MT	S	49.00127029	-114.61235809	47.89078140	-116.05000305
30055	C	MT, McCone	MT	S	48.09670258	-105.19368744	47.09267426	-106.42661285
30057	C	MT, Madison	MT	S	45.85909271	-111.35047913	44.70809555	-112.70470428
30059	C	MT, Meagher	MT	S	47.08818436	-110.27311707	46.18421173	-111.65813446
30061	C	MT, Mineral	MT	S	47.49349976	-114.41958618	46.69667435	-115.75962067
30063	C	MT, Missoula	MT	S	47.60053635	-113.30241394	46.63201904	-114.79723358
30065	C	MT, Musselshell	MT	S	46.75589752	-107.78121185	46.13255310	-109.00973511
30067	C	MT, Park	MT	S	46.19258881	-109.79817200	44.99210739	-111.04674530
30069	C	MT, Petroleum	MT	S	47.59829330	-107.82702637	46.74883270	-108.73670959
30071	C	MT, Phillips	MT	S	49.00002289	-107.17986298	47.45063782	-108.89102173
30073	C	MT, Pondera	MT	S	48.48382950	-111.40842438	47.98452759	-113.34954071
30075	C	MT, Powder River	MT	S	45.78870010	-104.98123932	44.99345398	-106.27967834
30077	C	MT, Powell	MT	S	47.60024261	-112.29303741	46.26562881	-113.46672058
30079	C	MT, Prairie	MT	S	47.18159103	-104.60338593	46.54040146	-106.08698273
30081	C	MT, Ravalli	MT	S	46.66102219	-113.51591492	45.45981598	-114.56508636
30083	C	MT, Richland	MT	S	48.14993286	-104.04159546	47.35345840	-105.23513794
30085	C	MT, Roosevelt	MT	S	48.56413269	-104.04409790	47.99610519	-105.84416199
30087	C	MT, Rosebud	MT	S	46.86048508	-106.08633423	45.17544556	-107.89764404
30089	C	MT, Sanders	MT	S	48.26370621	-114.18675995	47.12063980	-116.04976654
30091	C	MT, Sheridan	MT	S	49.00002670	-104.04689026	48.38910294	-105.05781555
30093	C	MT, Silver Bow	MT	S	46.18486786	-112.18993378	45.62522125	-113.08547211
30095	C	MT, Stillwater	MT	S	46.13232803	-108.84266663	45.16717911	-110.06381989
30097	C	MT, Sweet Grass	MT	S	46.22052002	-109.41729736	45.17208481	-110.29282379
30099	C	MT, Teton	MT	S	48.13325882	-111.40824127	47.50163269	-113.01689148
30101	C	MT, Toole	MT	S	48.99892044	-111.27011108	48.21922302	-112.19359589
30103	C	MT, Treasure	MT	S	46.48250580	-106.93894958	45.87008667	-107.73854828
30105	C	MT, Valley	MT	S	49.00002289	-105.80434418	47.66066742	-107.41498566
30107	C	MT, Wheatland	MT	S	46.75142670	-109.38785553	46.21875763	-110.28186035
30109	C	MT, Wibaux	MT	S	47.39768219	-104.04476166	46.64126968	-104.60742950
30111	C	MT, Yellowstone	MT	S	46.49635315	-107.46348572	45.46022415	-108.92552948
37001	C	NC, Alamance	NC	S	36.24998474	-79.23683167	35.84336853	-79.54251862
37003	C	NC, Alexander	NC	S	36.04570007	-81.00358582	35.77998352	-81.34366608
37005	C	NC, Alleghany	NC	S	36.57502747	-80.90172577	36.36336517	-81.35375214
37007	C	NC, Anson	NC	S	35.21112442	-79.85014343	34.80655670	-80.32041168
37009	C	NC, Ashe	NC	S	36.58811569	-81.24417877	36.24019623	-81.74171448
37011	C	NC, Avery	NC	S	36.28702545	-81.73552704	35.91151810	-82.08054352
37013	C	NC, Beaufort	NC	S	35.73940659	-76.46772003	35.21604538	-77.19372559
37015	C	NC, Bertie	NC	S	36.24687576	-76.60613251	35.81198502	-77.32768250
37017	C	NC, Bladen	NC	S	34.85626602	-78.17649841	34.36708832	-78.90139008
37019	C	NC, Brunswick	NC	S	34.37087631	-77.89701080	33.75287628	-78.65072632
37021	C	NC, Buncombe	NC	S	35.82409668	-82.16902161	35.41657257	-82.88809967
37023	C	NC, Burke	NC	S	36.00012589	-81.36405182	35.55920029	-81.98703766
37025	C	NC, Cabarrus	NC	S	35.50714493	-80.29539490	35.18542480	-80.78652954
37027	C	NC, Caldwell	NC	S	36.12236404	-81.32838440	35.75760651	-81.81152344
37029	C	NC, Camden	NC	S	36.55094910	-75.88700104	36.09755325	-76.54168701
37031	C	NC, Carteret	NC	S	35.21610641	-76.00655365	34.54216003	-77.16674805
37033	C	NC, Caswell	NC	S	36.54174042	-79.13793945	36.24211884	-79.53196716
37035	C	NC, Catawba	NC	S	35.82902908	-80.92572021	35.54780960	-81.53436279
37037	C	NC, Chatham	NC	S	35.87686157	-78.90599823	35.51514816	-79.55590057
37039	C	NC, Cherokee	NC	S	35.29218292	-83.69039917	34.98730469	-84.32186890
37041	C	NC, Chowan	NC	S	36.35133743	-76.39685822	35.97450256	-76.73734283
37043	C	NC, Clay	NC	S	35.16099548	-83.48327637	34.98659134	-84.00559235
37045	C	NC, Cleveland	NC	S	35.58430862	-81.31935120	35.16345978	-81.76805878
37047	C	NC, Columbus	NC	S	34.48351288	-78.16227722	33.94424057	-79.07116699
37049	C	NC, Craven	NC	S	35.41895676	-76.65305328	34.80275345	-77.47380066
37051	C	NC, Cumberland	NC	S	35.26693726	-78.49470520	34.83428955	-79.10992432
37053	C	NC, Currituck	NC	S	36.55092239	-75.70907593	36.02888489	-76.31321716
37055	C	NC, Dare	NC	S	36.24498367	-75.40039062	35.14056396	-76.02745056
37057	C	NC, Davidson	NC	S	36.02672577	-80.04315948	35.50433350	-80.48469543
37059	C	NC, Davie	NC	S	36.06255341	-80.36632538	35.74280930	-80.70787811
37061	C	NC, Duplin	NC	S	35.19346237	-77.65104675	34.70936584	-78.20045471
37063	C	NC, Durham	NC	S	36.23916245	-78.69907379	35.86314774	-79.01622772
37065	C	NC, Edgecombe	NC	S	36.15430450	-77.34246063	35.67732239	-77.82847595
37067	C	NC, Forsyth	NC	S	36.26155472	-80.03553772	35.97320938	-80.51641846
37069	C	NC, Franklin	NC	S	36.26609421	-78.00654602	35.81760788	-78.54649353
37071	C	NC, Gaston	NC	S	35.41961670	-80.92295074	35.14865875	-81.45650482
37073	C	NC, Gates	NC	S	36.55209351	-76.45368958	36.29621124	-76.94906616
37075	C	NC, Graham	NC	S	35.46655655	-83.58287811	35.21693039	-84.03807831
37077	C	NC, Granville	NC	S	36.54247284	-78.45355988	36.02180481	-78.80532074
37079	C	NC, Greene	NC	S	35.65225601	-77.47477722	35.34774017	-77.82760620
37081	C	NC, Guilford	NC	S	36.25748825	-79.53237915	35.89986038	-80.04706573
37083	C	NC, Halifax	NC	S	36.51139069	-77.23004150	36.00355148	-78.00654602
37085	C	NC, Harnett	NC	S	35.58348083	-78.53058624	35.19218063	-79.22307587
37087	C	NC, Haywood	NC	S	35.79105377	-82.74520874	35.29185104	-83.25548553
37089	C	NC, Henderson	NC	S	35.50011826	-82.26124573	35.14532471	-82.74520874
37091	C	NC, Hertford	NC	S	36.54632950	-76.68978882	36.23823547	-77.20879364
37093	C	NC, Hoke	NC	S	35.21365356	-79.03471375	34.83337784	-79.45896912
37095	C	NC, Hyde	NC	S	35.70523453	-75.73656464	35.00603104	-76.63829803
37097	C	NC, Iredell	NC	S	36.05787659	-80.69269562	35.48769760	-81.11276245
37099	C	NC, Jackson	NC	S	35.52486038	-82.91923523	35.00077057	-83.36235809
37101	C	NC, Johnston	NC	S	35.81760788	-78.06460571	35.25637436	-78.70862579
37167	C	NC, Stanly	NC	S	35.50433350	-80.05174255	35.14308167	-80.50527954
37169	C	NC, Stokes	NC	S	36.55062866	-80.02726746	36.25733948	-80.45195007
37171	C	NC, Surry	NC	S	36.56234741	-80.44010162	36.23638153	-80.97368622
37173	C	NC, Swain	NC	S	35.69595718	-83.15644836	35.27912140	-83.95338440
37175	C	NC, Transylvania	NC	S	35.42292404	-82.57490540	35.02751923	-83.05677032
37177	C	NC, Tyrrell	NC	S	36.09883118	-75.84012604	35.59808350	-76.40369415
37179	C	NC, Union	NC	S	35.20840836	-80.27720642	34.81399918	-80.84027863
37181	C	NC, Vance	NC	S	36.54380798	-78.27747345	36.16365433	-78.51129150
37183	C	NC, Wake	NC	S	36.07630157	-78.25491333	35.51908112	-78.99561310
37185	C	NC, Warren	NC	S	36.54466248	-77.89794922	36.20267868	-78.32391357
37187	C	NC, Washington	NC	S	36.02689743	-76.35344696	35.69746780	-76.84700775
37189	C	NC, Watauga	NC	S	36.39116287	-81.46118927	36.11154556	-81.91816711
37191	C	NC, Wayne	NC	S	35.59777069	-77.80018616	35.14632034	-78.30466461
37193	C	NC, Wilkes	NC	S	36.43771362	-80.86888123	35.99480057	-81.54545593
37195	C	NC, Wilson	NC	S	35.86714172	-77.66130829	35.57270432	-78.19207001
37197	C	NC, Yadkin	NC	S	36.28738022	-80.43196869	36.04645538	-80.88217926
37199	C	NC, Yancey	NC	S	36.08402252	-82.13317871	35.69872284	-82.50538635
38001	C	ND, Adams	ND	S	46.28326797	-101.99788666	45.94451523	-102.99571991
38003	C	ND, Barnes	ND	S	47.24124527	-97.68159485	46.62998581	-98.46746826
38005	C	ND, Benson	ND	S	48.37135315	-98.52543640	47.84616470	-99.84825134
38007	C	ND, Billings	ND	S	47.32935333	-103.03241730	46.62952042	-103.66756439
38009	C	ND, Bottineau	ND	S	48.99966049	-100.14556122	48.54462051	-101.49702454
38011	C	ND, Bowman	ND	S	46.28071213	-102.99503326	45.94479752	-104.04682159
38013	C	ND, Burke	ND	S	48.99943161	-102.02114105	48.54590607	-102.94009399
38015	C	ND, Burleigh	ND	S	47.32757568	-100.07496643	46.63337708	-100.96515656
38017	C	ND, Cass	ND	S	47.24003983	-96.75614166	46.62915421	-97.70617676
38019	C	ND, Cavalier	ND	S	49.00049591	-97.92705536	48.54306412	-99.00114441
38021	C	ND, Dickey	ND	S	46.28317642	-98.00630951	45.93594742	-99.00564575
38023	C	ND, Divide	ND	S	48.99987793	-102.88558960	48.63312912	-104.04891205
38025	C	ND, Dunn	ND	S	47.82371140	-102.14440918	46.98045731	-103.09986877
38027	C	ND, Eddy	ND	S	47.84765625	-98.49993896	47.58706665	-99.29744720
38029	C	ND, Emmons	ND	S	46.63498688	-99.87858582	45.94152069	-100.66188812
38031	C	ND, Foster	ND	S	47.58794022	-98.49923706	47.32648468	-99.26633453
38033	C	ND, Golden Valley	ND	S	47.33025360	-103.60918427	46.54074478	-104.04613495
38035	C	ND, Grand Forks	ND	S	48.19504547	-96.88526154	47.67191696	-97.90370178
38037	C	ND, Grant	ND	S	46.71802139	-101.02394867	46.00754547	-102.09664154
38039	C	ND, Griggs	ND	S	47.67248917	-97.96063232	47.24046707	-98.50019836
38041	C	ND, Hettinger	ND	S	46.63106918	-101.99771881	46.20499039	-102.92802429
38043	C	ND, Kidder	ND	S	47.32747269	-99.44623566	46.63150787	-100.11525726
38045	C	ND, LaMoure	ND	S	46.63129044	-98.03361511	46.28251648	-99.03746033
38047	C	ND, Logan	ND	S	46.63299942	-99.03646851	46.28256226	-99.91751862
38049	C	ND, McHenry	ND	S	48.63304138	-100.19741058	47.84733582	-101.06013489
38051	C	ND, McIntosh	ND	S	46.28357697	-99.00282288	45.93992615	-99.88029480
38053	C	ND, McKenzie	ND	S	48.14446640	-102.55159760	47.32837677	-104.04544067
38055	C	ND, McLean	ND	S	47.84870148	-100.58499908	47.15663147	-102.38575745
38057	C	ND, Mercer	ND	S	47.57460403	-101.25703430	46.98091888	-102.20574951
38059	C	ND, Morton	ND	S	46.98295593	-100.54455566	46.28421783	-102.09690857
38061	C	ND, Mountrail	ND	S	48.54735565	-101.87144470	47.75140762	-102.88597107
38063	C	ND, Nelson	ND	S	48.19509888	-97.88208008	47.67210007	-98.52602386
38065	C	ND, Oliver	ND	S	47.29652405	-100.87837219	46.98081970	-101.76480865
38067	C	ND, Pembina	ND	S	49.00069046	-97.09133911	48.54218292	-97.95084381
38069	C	ND, Pierce	ND	S	48.54531479	-99.49291992	47.84730148	-100.27680969
38071	C	ND, Ramsey	ND	S	48.54419327	-98.29208374	47.91490173	-99.20056152
38073	C	ND, Ransom	ND	S	46.63076019	-97.27982330	46.28219604	-98.03496552
38075	C	ND, Renville	ND	S	48.99966812	-101.05963135	48.45862198	-102.02169800
38077	C	ND, Richland	ND	S	46.63153839	-96.55519867	45.93502045	-97.28072357
38079	C	ND, Rolette	ND	S	48.99930954	-99.49301910	48.54473877	-100.18310547
38081	C	ND, Sargent	ND	S	46.28270340	-97.22832489	45.93505478	-98.00827789
38083	C	ND, Sheridan	ND	S	47.84775162	-100.03268433	47.32705688	-100.67358398
38085	C	ND, Sioux	ND	S	46.42839432	-100.51097107	45.94358826	-101.99887085
38087	C	ND, Slope	ND	S	46.63019180	-102.92454529	46.27973938	-104.04610443
38089	C	ND, Stark	ND	S	47.01056671	-102.09606934	46.62980270	-103.23175812
38091	C	ND, Steele	ND	S	47.67229462	-97.45125580	47.23900604	-97.98662567
38093	C	ND, Stutsman	ND	S	47.32724762	-98.43869781	46.63039398	-99.48136139
38095	C	ND, Towner	ND	S	49.00000763	-98.97020721	48.37043381	-99.52628326
38097	C	ND, Traill	ND	S	47.67218781	-96.82912445	47.23758698	-97.47439575
38099	C	ND, Walsh	ND	S	48.54377747	-97.11222839	48.19360352	-98.31868744
38101	C	ND, Ward	ND	S	48.80710220	-100.97048187	47.84698868	-102.23421478
38103	C	ND, Wells	ND	S	47.84783554	-99.26576996	47.32691193	-100.06970978
38105	C	ND, Williams	ND	S	48.63416672	-102.82795715	47.95671844	-104.04821014
31001	C	NE, Adams	NE	S	40.69908142	-98.27787018	40.35005569	-98.72450256
31003	C	NE, Antelope	NE	S	42.43783951	-97.83323669	41.91495514	-98.30059052
31005	C	NE, Arthur	NE	S	41.74319839	-101.40641785	41.39466476	-101.98561096
31007	C	NE, Banner	NE	S	41.69995117	-103.36711121	41.39292908	-104.05297852
31009	C	NE, Blaine	NE	S	42.08614731	-99.68624115	41.73846054	-100.26802826
31011	C	NE, Boone	NE	S	41.91636276	-97.82984924	41.48054123	-98.29597473
31013	C	NE, Box Butte	NE	S	42.44009781	-102.69783783	42.00066376	-103.44456482
31015	C	NE, Boyd	NE	S	42.99860001	-98.30503082	42.76120758	-99.25763702
31017	C	NE, Brown	NE	S	42.84610367	-99.66237640	42.08529282	-100.19857788
31019	C	NE, Buffalo	NE	S	41.04716873	-98.72136688	40.65253448	-99.42675018
31021	C	NE, Burt	NE	S	42.04723740	-96.06489563	41.68273926	-96.55544281
31023	C	NE, Butler	NE	S	41.45473862	-96.90576935	41.04599762	-97.36817932
31025	C	NE, Cass	NE	S	41.06600189	-95.80977631	40.78340912	-96.46395874
31027	C	NE, Cedar	NE	S	42.86828995	-97.01479340	42.35098267	-97.48596191
31029	C	NE, Chase	NE	S	40.70024872	-101.34264374	40.34921265	-102.05184174
31031	C	NE, Cherry	NE	S	42.99941635	-100.16737366	42.08584976	-102.08496094
31033	C	NE, Cheyenne	NE	S	41.43932343	-102.60934448	41.00177765	-103.38249969
31035	C	NE, Clay	NE	S	40.69871521	-97.82404327	40.35033798	-98.27832794
31037	C	NE, Colfax	NE	S	41.74320602	-96.90586090	41.37625122	-97.25378418
31039	C	NE, Cuming	NE	S	42.09051895	-96.55486298	41.74193573	-97.01993561
31041	C	NE, Custer	NE	S	41.74158859	-99.20326233	41.04621506	-100.25293732
31043	C	NE, Dakota	NE	S	42.52465057	-96.35639191	42.27637482	-96.72667694
31045	C	NE, Dawes	NE	S	43.00092316	-102.77291107	42.43726730	-103.50521851
31047	C	NE, Dawson	NE	S	41.04748917	-99.41641235	40.67082596	-100.22454834
31049	C	NE, Deuel	NE	S	41.22201157	-102.05161285	41.00217438	-102.62103271
31051	C	NE, Dixon	NE	S	42.76132584	-96.63149261	42.26416397	-97.01799011
31053	C	NE, Dodge	NE	S	41.74269867	-96.32853699	41.39311600	-96.90634918
31055	C	NE, Douglas	NE	S	41.39347458	-95.87288666	41.18999863	-96.47071838
31057	C	NE, Dundy	NE	S	40.35047913	-101.32337952	40.00235367	-102.05200195
31059	C	NE, Fillmore	NE	S	40.69883347	-97.36827850	40.35029984	-97.82492828
31061	C	NE, Franklin	NE	S	40.35074615	-98.72580719	40.00192642	-99.17948151
31063	C	NE, Frontier	NE	S	40.70037842	-99.98123169	40.34923935	-100.78282166
31065	C	NE, Furnas	NE	S	40.35128784	-99.62834930	40.00134277	-100.19780731
31067	C	NE, Gage	NE	S	40.52368164	-96.46324158	40.00085068	-96.91675568
31069	C	NE, Garden	NE	S	42.00920868	-101.98442841	41.22140503	-102.67909241
31071	C	NE, Garfield	NE	S	42.08855438	-98.75906372	41.74030685	-99.22272491
31073	C	NE, Gosper	NE	S	40.70019913	-99.64234161	40.35092163	-100.09526825
31075	C	NE, Grant	NE	S	42.09640503	-101.42591858	41.74182892	-102.06791687
31077	C	NE, Greeley	NE	S	41.74126434	-98.29092407	41.39371490	-98.75222778
31079	C	NE, Hall	NE	S	41.04670334	-98.28222656	40.69823456	-98.72203827
31081	C	NE, Hamilton	NE	S	41.17362595	-97.82563782	40.69827652	-98.28285980
31083	C	NE, Harlan	NE	S	40.35123444	-99.17896271	40.00178909	-99.63076782
31085	C	NE, Hayes	NE	S	40.70025635	-100.77732086	40.34938049	-101.34532928
31087	C	NE, Hitchcock	NE	S	40.35093689	-100.75843811	40.00214386	-101.32539368
31089	C	NE, Holt	NE	S	42.89643478	-98.30007172	42.08786774	-99.25704193
31091	C	NE, Hooker	NE	S	42.09219360	-100.84246063	41.73990250	-101.42668152
31093	C	NE, Howard	NE	S	41.39429855	-98.28656769	41.04603958	-98.74901581
31095	C	NE, Jefferson	NE	S	40.35041809	-96.91593933	40.00117874	-97.36910248
31097	C	NE, Johnson	NE	S	40.52325439	-96.06579590	40.26193619	-96.46376038
31099	C	NE, Kearney	NE	S	40.68973541	-98.72377777	40.35034180	-99.17942810
31101	C	NE, Keith	NE	S	41.39551926	-101.24995422	41.00268555	-102.05573273
31103	C	NE, Keya Paha	NE	S	42.99871063	-99.25396729	42.71762466	-100.19847870
31105	C	NE, Kimball	NE	S	41.39463425	-103.37548828	41.00138855	-104.05351257
31107	C	NE, Knox	NE	S	42.88259506	-97.48471069	42.43689728	-98.31037903
31109	C	NE, Lancaster	NE	S	41.04604340	-96.46353912	40.52285767	-96.91406250
31111	C	NE, Lincoln	NE	S	41.39509964	-100.22331238	40.69779587	-101.27051544
31113	C	NE, Logan	NE	S	41.74012375	-100.25111389	41.39313889	-100.71484375
31115	C	NE, Loup	NE	S	42.08791351	-99.22169495	41.74023438	-99.68697357
31117	C	NE, McPherson	NE	S	41.74358749	-100.71170807	41.39351273	-101.40726471
31119	C	NE, Madison	NE	S	42.09080124	-97.36802673	41.74215317	-97.83467102
31121	C	NE, Merrick	NE	S	41.39516068	-97.59839630	40.87229538	-98.28709412
31123	C	NE, Morrill	NE	S	42.00528336	-102.63647461	41.43765640	-103.37119293
31125	C	NE, Nance	NE	S	41.52691269	-97.70362854	41.26399994	-98.29151917
31127	C	NE, Nemaha	NE	S	40.56254578	-95.55247498	40.26119232	-96.06691742
31129	C	NE, Nuckolls	NE	S	40.35078430	-97.82058716	40.00191116	-98.27404785
31131	C	NE, Otoe	NE	S	40.78445435	-95.70997620	40.52272415	-96.46383667
31133	C	NE, Pawnee	NE	S	40.26253891	-96.01011658	40.00043106	-96.46388245
31135	C	NE, Perkins	NE	S	41.00392914	-101.24653625	40.69755173	-102.05161285
31137	C	NE, Phelps	NE	S	40.68593979	-99.17922211	40.35053253	-99.64441681
31139	C	NE, Pierce	NE	S	42.43896866	-97.36752319	42.08974075	-97.83515167
31141	C	NE, Platte	NE	S	41.74317169	-97.25224304	41.33298874	-97.83134460
31143	C	NE, Polk	NE	S	41.39641571	-97.36803436	41.04647827	-97.82849884
31145	C	NE, Red Willow	NE	S	40.35152054	-100.19306183	40.00149536	-100.76088715
31147	C	NE, Richardson	NE	S	40.26227570	-95.30828857	39.99999619	-96.01068115
31149	C	NE, Rock	NE	S	42.80429459	-99.23406219	42.08600998	-99.67771912
31151	C	NE, Saline	NE	S	40.69844818	-96.91236877	40.34938431	-97.36880493
31153	C	NE, Sarpy	NE	S	41.19109726	-95.84128571	40.99528885	-96.33979797
31155	C	NE, Saunders	NE	S	41.45338821	-96.31098175	41.01511765	-96.90886688
31157	C	NE, Scotts Bluff	NE	S	42.00424576	-103.36148834	41.69777679	-104.05303192
31159	C	NE, Seward	NE	S	41.04687119	-96.91058350	40.69783783	-97.36850739
31161	C	NE, Sheridan	NE	S	42.99998093	-102.00620270	42.00484467	-102.79319000
31163	C	NE, Sherman	NE	S	41.39453506	-98.74433136	41.04649353	-99.20766449
31165	C	NE, Sioux	NE	S	43.00170898	-103.40097046	42.00049591	-104.05315399
31167	C	NE, Stanton	NE	S	42.09080124	-97.01927948	41.74297714	-97.36844635
31169	C	NE, Thayer	NE	S	40.35074615	-97.36837769	40.00169754	-97.82159424
31171	C	NE, Thomas	NE	S	42.08816528	-100.26548004	41.73944473	-100.84613037
31173	C	NE, Thurston	NE	S	42.27800751	-96.26659393	42.01518631	-96.82399750
31175	C	NE, Valley	NE	S	41.74062347	-98.75074768	41.39404678	-99.21243286
31177	C	NE, Washington	NE	S	41.68360138	-95.92095184	41.39294052	-96.44472504
31179	C	NE, Wayne	NE	S	42.35194016	-96.82254791	42.09034348	-97.36834717
31181	C	NE, Webster	NE	S	40.35055542	-98.27329254	40.00217819	-98.72678375
31183	C	NE, Wheeler	NE	S	42.08885193	-98.29541016	41.74034882	-98.76132965
31185	C	NE, York	NE	S	41.04690170	-97.36782837	40.69844818	-97.82664490
33001	C	NH, Belknap	NH	S	43.76502991	-71.16013336	43.28471756	-71.73155212
33003	C	NH, Carroll	NH	S	44.28475952	-70.95083618	43.48298264	-71.56461334
33005	C	NH, Cheshire	NH	S	43.18196106	-71.92881012	42.71223450	-72.55712128
33007	C	NH, Coos	NH	S	45.30529404	-71.01003265	44.09151459	-71.76474762
33009	C	NH, Grafton	NH	S	44.40663528	-71.34686279	43.52845001	-72.33489990
33011	C	NH, Hillsborough	NH	S	43.20726395	-71.24550629	42.69698715	-72.06237030
33013	C	NH, Merrimack	NH	S	43.61157608	-71.23582458	43.00898361	-72.09002686
33015	C	NH, Rockingham	NH	S	43.27420044	-70.57509613	42.73759079	-71.45130920
33017	C	NH, Strafford	NH	S	43.57301331	-70.81150055	43.08045578	-71.24721527
33019	C	NH, Sullivan	NH	S	43.60020065	-71.93521881	43.12880707	-72.45271301
34001	C	NJ, Atlantic	NJ	S	39.72983932	-74.23206329	39.28974533	-74.98505402
34003	C	NJ, Bergen	NJ	S	41.13399506	-73.89398193	40.76211548	-74.27248383
34005	C	NJ, Burlington	NJ	S	40.18400955	-74.38964081	39.54085541	-75.06051636
34007	C	NJ, Camden	NJ	S	39.99621201	-74.73629761	39.60852814	-75.14022064
34009	C	NJ, Cape May	NJ	S	39.32438660	-74.46492767	38.78865814	-75.16830444
34011	C	NJ, Cumberland	NJ	S	39.56871414	-74.85174561	39.05574799	-75.44021606
34013	C	NJ, Essex	NJ	S	40.90889740	-74.11278534	40.67480087	-74.37769318
34015	C	NJ, Gloucester	NJ	S	39.88821411	-74.87716675	39.51483917	-75.44863892
34017	C	NJ, Hudson	NJ	S	40.82361984	-73.98488617	40.64190292	-74.16608429
34019	C	NJ, Hunterdon	NJ	S	40.78770447	-74.70370483	40.33960724	-75.19511414
34021	C	NJ, Mercer	NJ	S	40.42435074	-74.48092651	40.13671112	-74.94310760
34023	C	NJ, Middlesex	NJ	S	40.60890198	-74.20458984	40.25111008	-74.63010406
34025	C	NJ, Monmouth	NJ	S	40.52550507	-73.88665009	40.07911682	-74.61350250
34027	C	NJ, Morris	NJ	S	41.08605957	-74.26739502	40.64890289	-74.88988495
34029	C	NJ, Ocean	NJ	S	40.17231369	-73.96541595	39.47519684	-74.55329132
34031	C	NJ, Passaic	NJ	S	41.20289230	-74.10678864	40.81996155	-74.50279999
34033	C	NJ, Salem	NJ	S	39.78750992	-75.06182098	39.35205841	-75.56358337
34035	C	NJ, Somerset	NJ	S	40.75799942	-74.40299225	40.37510681	-74.79750824
34037	C	NJ, Sussex	NJ	S	41.35742188	-74.36589813	40.89919662	-74.99174500
34039	C	NJ, Union	NJ	S	40.73939896	-74.13639069	40.59190369	-74.46299744
34041	C	NJ, Warren	NJ	S	41.09452057	-74.76790619	40.59217834	-75.20391846
35001	C	NM, Bernalillo	NM	S	35.21963882	-106.14957428	34.86903763	-107.19616699
35003	C	NM, Catron	NM	S	34.58102036	-107.71143341	33.20093155	-109.04747009
35005	C	NM, Chaves	NM	S	34.08888245	-103.50966644	32.51876831	-105.35390472
35006	C	NM, Cibola	NM	S	35.34833145	-107.06669617	34.57757568	-109.04621887
35007	C	NM, Colfax	NM	S	36.99623871	-104.00717926	36.21760941	-105.37774658
35009	C	NM, Curry	NM	S	34.95440292	-103.04251862	34.30253983	-103.74002075
35011	C	NM, DeBaca	NM	S	34.77951813	-103.94561768	33.99543381	-104.89314270
35013	C	NM, Dona Ana	NM	S	33.05279541	-106.34046936	31.78351212	-107.29967499
35015	C	NM, Eddy	NM	S	32.96571732	-103.72229767	31.99993896	-104.85221863
35017	C	NM, Grant	NM	S	33.20964432	-107.60828400	26.76466751	-109.04751587
35019	C	NM, Guadalupe	NM	S	35.21709824	-104.12481689	34.34672165	-105.31296539
35021	C	NM, Harding	NM	S	36.21876144	-103.36489868	35.38947296	-104.43914032
35023	C	NM, Hidalgo	NM	S	32.77784348	-108.20808411	31.33217239	-109.05017090
35025	C	NM, Lea	NM	S	33.57062912	-103.05261230	32.00020599	-103.81499481
35027	C	NM, Lincoln	NM	S	34.34727097	0.00000000	33.13219070	-106.37393188
35028	C	NM, Los Alamos	NM	S	35.97344208	-106.17165375	35.75545120	-106.41851807
35029	C	NM, Luna	NM	S	32.60553360	-107.29634857	31.78350067	-108.23014832
35031	C	NM, McKinley	NM	S	36.00288010	-107.30658722	34.95896912	-109.04679871
35033	C	NM, Mora	NM	S	36.26232147	-104.32723236	35.75426865	-105.72054291
35035	C	NM, Otero	NM	S	33.39081573	-104.84756470	32.00038528	-106.37762451
35037	C	NM, Quay	NM	S	35.74013519	-103.04135132	34.60458755	-104.12972260
32001	C	NV, Churchill	NV	S	40.00261307	-117.46154022	39.07334518	-119.22584534
32003	C	NV, Clark	NV	S	36.85371780	-114.04576874	35.00208664	-115.89835358
32005	C	NV, Douglas	NV	S	39.11400986	-119.31037903	38.53479385	-120.00342560
32007	C	NV, Elko	NV	S	42.00220871	-114.03964996	40.11662292	-117.01954651
32009	C	NV, Esmeralda	NV	S	38.47379684	-117.16476440	36.97111130	-118.42814636
32011	C	NV, Eureka	NV	S	41.00039673	-115.79530334	39.16122818	-116.60094452
32013	C	NV, Humboldt	NV	S	42.00038147	-117.01758575	40.52613449	-119.33142090
32015	C	NV, Lander	NV	S	41.00052643	-116.58659363	39.09342575	-117.80582428
32017	C	NV, Lincoln	NV	S	38.67761612	-114.04841614	36.84185791	-115.89639282
32019	C	NV, Lyon	NV	S	39.74038315	-118.75373840	38.41403961	-119.71264648
32021	C	NV, Mineral	NV	S	39.07469559	-117.69102478	37.89366150	-119.15697479
