DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-02-14T11:15:22.800+00:00,-0.498,98.436,22.9,4.8,Mb,31,176,2.0,1.12,us,usc000f75j,1361535145329
2013-02-14T11:13:50.000+00:00,51.226,-179.975,33.5,3.2,Ml,15,342,,0.46,ak,ak10656007,1361326176545
2013-02-14T08:40:15.100+00:00,-24.994,-68.300,96.6,4.3,Mb,35,61,1.2,1.54,us,usc000f73z,1361535145333
2013-02-14T07:40:57.000+00:00,34.785,-118.630,8.9,3.0,Ml,,22,0.1,0.31,ci,ci11244474,1361227182538
2013-02-14T06:43:42.000+00:00,-23.764,-67.526,261.0,4.2,Ml,12,,1.7,,us,us2013lqa5,1361552568803
2013-02-14T06:30:25.100+00:00,-10.811,166.155,10.0,4.8,Mb,27,83,6.3,1.05,us,usc000f737,1361535145342
2013-02-14T04:00:27.400+00:00,15.810,-93.713,103.6,4.5,Mb,110,166,1.6,1.35,us,usc000f71t,1361535145347
2013-02-14T03:17:33.700+00:00,31.837,-116.216,11.3,2.7,Ml,,137,0.3,0.34,ci,ci11244402,1360812030139
2013-02-14T03:09:47.000+00:00,52.789,-166.768,3.5,2.6,Ml,9,277,,0.36,ak,ak10655917,1361326174286
2013-02-14T03:01:18.800+00:00,-7.026,129.758,120.9,4.6,Mb,27,86,1.8,1.18,us,usc000f70q,1361535145351
2013-02-14T02:41:52.008+00:00,38.032,-118.050,8.4,3.2,ml,16,207,0.2,0.12,nn,nn00403042,1360919120846
2013-02-14T02:07:51.000+00:00,61.005,-150.996,56.7,2.5,Ml,43,43,,0.50,ak,ak10655894,1361326173242
2013-02-14T02:01:38.000+00:00,52.104,-171.182,23.8,3.2,Ml,12,212,,0.36,ak,ak10655892,1361326173226
2013-02-14T01:59:12.000+00:00,53.769,-166.179,77.0,3.5,Ml,,,,0.17,ak,ak10655891,1361326172212
2013-02-14T00:16:22.480+00:00,-11.107,164.743,9.9,4.8,mb,32,114,5.0,1.29,us,usa000g4a5,1360801940193
2013-02-13T23:25:09.000+00:00,51.372,-178.201,34.3,2.9,Ml,,,,0.22,ak,ak10655760,1361391671071
2013-02-13T23:21:32.740+00:00,53.063,160.227,36.5,4.5,mb,37,145,1.0,1.34,us,usa000g49a,1360921172932
2013-02-13T22:31:54.900+00:00,18.684,-64.947,73.0,2.6,Md,6,295,0.3,0.03,pr,pr13044000,1360798316806
2013-02-13T22:20:16.194+00:00,38.031,-118.040,11.1,3.8,ml,17,211,0.2,0.18,nn,nn00402996,1360919030526
2013-02-13T22:09:58.000+00:00,52.000,-177.054,14.9,2.7,Ml,,,,0.41,ak,ak10655711,1361391669991
2013-02-13T22:07:32.500+00:00,49.385,-120.518,,2.5,Md,,205,0.6,0.49,uw,uw60506086,1360921229457
2013-02-13T22:05:08.000+00:00,52.920,-166.881,0.8,2.9,Ml,,,,0.55,ak,ak10655712,1361391670002
2013-02-13T21:30:34.800+00:00,-2.058,138.996,25.8,5.2,Mb,82,40,6.8,0.83,us,usc000f6uf,1361795029281
2013-02-13T20:49:59.700+00:00,-8.190,119.518,174.4,4.5,Mb,19,86,2.7,1.15,us,usc000f6t4,1361448644359
2013-02-13T19:56:57.200+00:00,19.431,-155.313,5.4,2.5,Ml,,144,0.0,0.09,hv,hv60449712,1360785798117
2013-02-13T19:52:43.200+00:00,37.594,143.751,36.8,4.8,Mb,63,130,4.4,0.47,us,usc000f6rb,1361448644363
2013-02-13T19:23:30.600+00:00,32.222,-115.277,10.0,2.7,Ml,,191,0.2,0.20,ci,ci11244210,1360797220170
2013-02-13T18:18:18.309+00:00,38.041,-118.038,8.2,2.5,ml,22,143,0.2,0.10,nn,nn00402945,1360800139958
2013-02-13T18:12:56.927+00:00,38.036,-118.023,8.2,2.5,ml,18,211,0.2,0.11,nn,nn00402944,1360796520471
2013-02-13T18:06:57.480+00:00,38.040,-118.025,6.9,2.5,ml,18,211,0.2,0.10,nn,nn00402942,1360783857628
2013-02-13T17:05:15.176+00:00,38.032,-118.052,8.8,3.5,ml,26,133,0.2,0.12,nn,nn00402930,1360919091931
2013-02-13T16:55:28.300+00:00,-2.957,130.263,35.4,4.4,Mb,36,94,2.0,0.98,us,us2013lper,1362405580000
2013-02-13T16:39:32.700+00:00,-19.818,173.351,30.8,4.5,Mb,23,166,4.9,1.10,us,us2013lpeq,1362405731000
2013-02-13T15:55:38.500+00:00,-10.755,164.380,10.0,5.0,Mb,94,65,4.6,0.95,us,usc000f6mt,1362399448230
2013-02-13T15:44:21.000+00:00,59.661,-136.058,1.0,2.5,Ml,7,90,0.3,,us,us2013lpbu,1362406157000
2013-02-13T14:56:24.800+00:00,-33.622,77.566,10.0,4.8,Mb,53,108,9.0,0.66,us,us2013lpep,1362406331000
2013-02-13T14:09:41.100+00:00,46.614,155.504,10.0,4.4,Mb,49,140,6.6,1.13,us,us2013lpen,1362406466000
2013-02-13T13:12:53.300+00:00,-11.215,165.147,10.0,4.4,Mb,29,122,5.4,0.82,us,us2013lpem,1362406601000
2013-02-13T13:09:24.900+00:00,-10.942,165.647,10.0,4.6,Mb,37,112,5.8,0.83,us,us2013lpel,1362406735000
2013-02-13T13:07:26.000+00:00,-10.889,164.546,10.0,4.2,Mb,14,148,4.7,1.19,us,us2013lpek,1362406870000
2013-02-13T12:50:31.800+00:00,-10.976,164.624,10.0,5.2,Mb,107,83,4.8,0.93,us,usc000f6l4,1361448644385
2013-02-13T11:08:53.700+00:00,-10.765,164.581,10.0,5.2,Mb,58,112,4.7,0.84,us,usc000f6jw,1361448644389
2013-02-13T11:00:24.600+00:00,-2.991,101.301,53.1,5.3,Mt,165,40,2.1,0.89,us,usc000f6jp,1361457024659
2013-02-13T10:35:44.100+00:00,32.219,-115.283,10.0,3.1,Ml,,191,0.2,0.12,ci,ci11244018,1360768916806
2013-02-13T10:08:49.300+00:00,-10.789,164.281,10.0,5.4,Mt,113,76,4.5,1.06,us,usc000f6iy,1361448644382
2013-02-13T09:53:35.877+00:00,38.032,-118.055,5.3,4.0,ml,15,140,0.4,0.15,nn,nn00402869,1361392053840
2013-02-13T09:30:27.900+00:00,-19.861,-177.908,574.2,4.2,Mb,51,122,4.4,0.71,us,usc000f6ih,1361448860233
2013-02-13T07:49:37.000+00:00,52.207,-171.652,42.4,2.9,Ml,,,,1.07,ak,ak10659053,1361391489661
2013-02-13T06:00:43.000+00:00,50.971,-179.007,34.9,2.6,Ml,,,,0.29,ak,ak10659046,1361391489712
2013-02-13T05:38:00.930+00:00,38.021,-118.055,7.5,3.6,ml,12,206,0.2,0.09,nn,nn00402815,1360918737207
2013-02-13T05:21:17.100+00:00,-2.988,130.189,24.0,5.3,Mb,125,47,2.1,1.00,us,usc000f6gj,1361448644079
2013-02-13T05:10:42.640+00:00,38.030,-118.030,8.1,2.6,ml,46,106,0.4,0.12,nn,nn00402810,1360732505874
2013-02-13T03:57:47.100+00:00,30.281,131.404,41.5,5.2,Mt,350,79,4.4,0.69,us,usc000f6fa,1361457123227
2013-02-13T03:16:45.278+00:00,38.026,-118.038,7.3,3.2,ml,16,209,0.2,0.11,nn,nn00402782,1360920124452
2013-02-13T03:07:32.793+00:00,38.026,-118.038,8.1,3.5,ml,14,222,0.2,0.09,nn,nn00402778,1360781821205
2013-02-13T02:59:09.757+00:00,38.027,-118.034,8.5,3.7,ml,13,232,0.2,0.09,nn,nn00402779,1360781847464
2013-02-13T02:34:00.000+00:00,51.745,-175.687,157.2,2.5,Ml,,,,0.42,ak,ak10655204,1361391481162
2013-02-13T02:21:37.640+00:00,38.500,141.792,63.0,4.8,mb,223,120,3.5,0.73,us,usc000f6e8,1361082710979
2013-02-13T02:04:17.612+00:00,38.019,-118.058,7.9,2.6,ml,18,205,0.2,0.10,nn,nn00402758,1360781639108
2013-02-13T01:08:07.200+00:00,-58.529,-26.345,150.4,4.9,Mb,94,40,7.0,0.90,us,usc000f6d7,1361448924392
2013-02-13T00:49:07.100+00:00,37.969,-118.023,4.0,3.7,Ml,60,108,0.5,,us,us2013lpap,1361469318799
2013-02-13T00:49:06.630+00:00,38.039,-118.103,4.5,3.7,ml,11,148,0.4,0.08,nn,nn00402727,1361448797538
2013-02-13T00:44:34.131+00:00,38.035,-118.032,8.6,2.7,ml,16,210,0.2,0.09,nn,nn00402707,1360982298176
2013-02-13T00:39:19.152+00:00,38.026,-118.033,8.1,3.3,ml,17,210,0.2,0.08,nn,nn00402703,1360920154634
2013-02-13T00:28:48.277+00:00,38.028,-118.081,13.7,2.6,ml,19,146,0.2,0.15,nn,nn00404063,1361578675302
2013-02-13T00:18:29.881+00:00,38.028,-118.052,7.9,2.6,ml,19,150,0.4,0.15,nn,nn00403754,1361486919947
2013-02-13T00:17:39.246+00:00,38.036,-118.090,10.7,2.7,ml,18,200,0.2,0.15,nn,nn00402690,1361469361491
2013-02-13T00:10:14.271+00:00,38.028,-118.053,12.4,5.1,ml,22,124,0.2,0.13,nn,nn00402688,1362094714115
2013-02-12T23:58:53.000+00:00,59.335,-152.756,68.8,2.5,Ml,,,,0.51,ak,ak10654877,1361242052257
2013-02-12T23:32:36.000+00:00,-10.951,164.261,14.8,5.5,Mw,102,65,4.5,0.63,us,usc000f6am,1361457043779
2013-02-12T22:25:02.740+00:00,-6.838,131.349,40.3,5.6,mb,72,56,1.1,1.47,us,usa000g3zv,1360712676209
2013-02-12T22:24:34.000+00:00,65.682,-150.973,12.9,2.5,Ml,,,,0.80,ak,ak10654823,1361242051174
2013-02-12T21:42:31.400+00:00,19.723,-64.696,49.0,3.4,Md,11,284,1.0,0.09,pr,pr13043002,1360707725481
2013-02-12T21:11:07.900+00:00,27.180,54.280,14.1,4.0,ML,,,,2.79,us,usa000g3z4,1360712576570
2013-02-12T20:44:16.000+00:00,50.909,-177.299,17.9,3.4,Ml,,,,0.47,ak,ak10654776,1361242048981
2013-02-12T20:17:47.500+00:00,-60.398,-32.034,18.0,5.2,Mb,95,36,6.6,0.85,us,usc000f63w,1361448644108
2013-02-12T19:27:48.400+00:00,34.781,-118.630,9.5,3.0,Ml,,22,0.1,0.24,ci,ci11243394,1361469400976
2013-02-12T19:19:13.700+00:00,42.548,70.892,23.1,4.6,Mb,58,58,0.6,1.28,us,usc000f622,1361448644116
2013-02-12T18:58:06.000+00:00,50.912,-177.305,14.7,2.8,Ml,,,,0.33,ak,ak10654714,1361242046897
2013-02-12T18:23:52.000+00:00,51.511,-178.965,20.7,3.1,Ml,4,,1.2,,us,usc000f61w,1361448644120
2013-02-12T17:37:24.200+00:00,37.353,57.498,23.8,4.0,Mb,29,180,0.8,1.10,us,usc000f607,1361448830354
2013-02-12T17:00:16.700+00:00,38.572,43.211,5.0,4.4,Mb,65,,1.2,,us,usc000f5zg,1361448891682
2013-02-12T15:45:30.300+00:00,-10.856,165.844,10.0,4.6,Mb,37,86,6.0,0.95,us,us2013lnc1,1361469434823
2013-02-12T15:40:05.200+00:00,-10.678,165.833,10.0,5.0,Mb,88,101,5.9,1.28,us,usc000f5yn,1361448644136
2013-02-12T14:56:53.800+00:00,35.462,-96.539,5.0,2.5,Ml,14,119,0.5,,us,us2013lnc4,1361469472121
2013-02-12T14:17:14.400+00:00,-10.940,165.997,10.0,4.4,Mb,11,151,6.1,0.83,us,us2013lncz,1361469507945
2013-02-12T13:53:57.600+00:00,-11.231,166.169,10.0,4.7,Mb,42,72,6.4,0.94,us,us2013lncy,1361469542705
2013-02-12T13:15:24.300+00:00,-7.798,127.751,125.0,4.1,Mb,9,104,3.5,1.43,us,us2013lnal,1361448644152
2013-02-12T12:27:00.890+00:00,37.494,57.390,10.3,4.3,mb,42,153,0.7,1.14,us,usc000f5xe,1360676729914
2013-02-12T11:49:43.000+00:00,58.596,-152.593,63.2,2.6,Ml,,,,0.73,ak,ak10654625,1361242153171
2013-02-12T11:01:08.000+00:00,54.868,-160.330,24.4,3.0,Ml,,,,0.42,ak,ak10654618,1361242042521
2013-02-12T08:53:38.000+00:00,59.999,-152.721,105.7,2.6,Ml,,,,0.55,ak,ak10654587,1361241889129
2013-02-12T08:51:32.100+00:00,-3.207,129.102,10.0,4.3,Mb,22,104,3.2,0.60,us,usc000f5w2,1361448644156
2013-02-12T06:08:49.000+00:00,55.579,-134.960,20.0,2.5,Ml,,,,0.66,ak,ak10658113,1361241890218
2013-02-12T04:00:33.000+00:00,60.311,-152.223,79.1,3.3,Ml,,,,0.81,ak,ak10654508,1361242022648
2013-02-12T03:12:26.700+00:00,-11.189,165.659,1.0,4.9,Mb,69,68,5.9,1.20,us,usc000f5t3,1361448644159
2013-02-12T02:57:51.300+00:00,41.308,129.076,,5.1,Mb,168,40,3.3,0.82,us,usc000f5t0,1361448644185
2013-02-12T02:55:17.100+00:00,32.759,94.394,38.1,4.6,Mb,48,130,7.5,1.56,us,usc000f5sz,1361448644189
2013-02-12T02:37:31.000+00:00,-11.066,165.618,34.9,4.6,Mb,18,155,5.8,0.82,us,usc000f5su,1361448644193
2013-02-12T01:49:39.000+00:00,60.741,-150.490,38.3,2.5,Ml,,,,0.70,ak,ak10654471,1361241885958
2013-02-12T01:23:56.300+00:00,-18.163,-177.929,526.0,5.2,Mb,352,76,3.8,0.86,us,usc000f5s1,1361448644197
2013-02-12T00:06:29.800+00:00,18.341,-64.277,25.0,3.0,Md,6,349,1.0,0.23,pr,pr13043000,1360640773477
2013-02-11T23:03:18.050+00:00,-7.084,105.110,44.3,4.5,mb,32,145,2.7,1.30,us,usa000g3ty,1360626247769
2013-02-11T20:09:54.000+00:00,-11.044,165.495,2.2,5.7,Mw,162,29,5.7,1.30,us,usc000f5mb,1361278215530
2013-02-11T19:13:01.500+00:00,38.500,92.369,14.1,5.3,Mb,120,68,9.0,0.77,us,usc000f5ll,1361275891064
2013-02-11T17:24:04.300+00:00,36.500,-116.579,5.0,2.6,Ml,,94,0.2,0.14,ci,ci11242938,1360919297226
2013-02-11T14:09:35.700+00:00,-11.241,165.058,10.0,4.6,Mb,17,86,5.3,1.43,us,us2013lmal,1361881032083
2013-02-11T13:59:15.300+00:00,-10.302,-74.497,45.0,4.5,Mb,25,76,2.8,0.60,us,us2013lmdk,1361897131894
2013-02-11T12:51:00.100+00:00,-10.849,165.753,10.1,4.7,Mb,38,112,5.9,0.56,us,usc000f5h7,1361275891051
2013-02-11T12:25:22.000+00:00,-34.347,-72.039,12.1,2.6,Ml,4,328,1.6,,us,us2013lmdn,1362407029000
2013-02-11T11:38:19.500+00:00,-12.089,165.879,35.1,4.9,Mb,48,47,6.4,0.78,us,usc000f5gd,1361275891056
2013-02-11T11:10:52.900+00:00,-44.985,-81.468,10.0,4.9,Mb,86,79,8.7,0.74,us,usc000f5g5,1362399448267
2013-02-11T11:04:02.000+00:00,-34.318,-71.995,7.0,3.9,Ml,18,151,1.6,,us,us2013lmdm,1362407323000
2013-02-11T10:48:51.700+00:00,30.986,78.319,9.7,4.7,Mb,58,130,5.0,0.58,us,usc000f5fv,1361275891080
2013-02-11T09:40:23.600+00:00,-11.058,166.736,34.3,5.7,Mw,265,40,6.9,0.91,us,usc000f5fa,1361278977580
2013-02-11T08:54:18.100+00:00,44.652,-114.381,13.6,2.8,Md,41,94,0.8,0.27,mb,mb13368472,1361381180978
2013-02-11T08:40:26.000+00:00,57.633,-142.811,10.0,3.0,Ml,,,,0.68,ak,ak10654150,1360609404478
2013-02-11T08:27:03.400+00:00,38.815,-122.821,3.0,2.9,Md,,22,0.0,0.08,nc,nc71935215,1360677529243
2013-02-11T07:51:17.000+00:00,-10.948,165.792,10.1,5.0,Mb,32,101,5.9,0.82,us,usc000f5e8,1361275891072
2013-02-11T05:56:22.500+00:00,-11.569,165.068,10.1,4.8,Mb,37,40,5.5,1.23,us,usc000f5df,1361275890983
2013-02-11T03:45:42.140+00:00,38.583,142.164,37.0,4.7,mb,37,137,3.5,1.12,us,usa000g3px,1360555703621
2013-02-10T23:25:11.700+00:00,-10.667,164.737,29.2,5.4,Mt,160,36,4.9,1.21,us,usc000f52r,1362140087020
2013-02-10T22:15:12.700+00:00,49.361,-120.482,,2.5,Md,,158,0.6,0.22,uw,uw60505651,1360608256992
2013-02-10T22:12:35.900+00:00,-10.631,164.576,35.1,5.0,Mb,57,68,4.7,1.37,us,usc000f523,1361189578294
2013-02-10T21:20:32.000+00:00,60.264,-150.700,188.3,3.1,Ml,,,,0.82,ak,ak10654023,1360532412662
2013-02-10T21:01:12.000+00:00,-10.789,164.952,35.1,4.8,Mb,34,101,5.1,1.35,us,usc000f51h,1361189578282
2013-02-10T20:43:18.700+00:00,-11.042,164.709,42.0,4.9,Mb,82,104,4.9,0.67,us,usc000f51c,1361189578286
2013-02-10T20:00:33.000+00:00,-33.454,-72.219,46.3,5.0,Mb,19,151,1.1,,us,usc000f50z,1361189750938
2013-02-10T19:54:30.000+00:00,-33.458,-72.100,46.5,5.4,Mt,144,79,1.0,,us,usc000f50i,1361457540078
2013-02-10T19:31:48.970+00:00,-10.982,165.453,37.0,4.8,mb,22,111,5.6,0.75,us,usc000f50e,1360527025129
2013-02-10T19:05:40.500+00:00,38.766,-122.740,2.4,2.6,Md,,32,0.0,0.06,nc,nc71934900,1360728789829
2013-02-10T19:00:32.000+00:00,57.512,-152.479,35.2,3.8,Ml,,,,0.52,ak,ak10653973,1361189578298
2013-02-10T18:39:32.300+00:00,-10.959,165.459,11.0,6.0,Mw,160,50,5.6,0.96,us,usc000f4zf,1361203361218
2013-02-10T18:28:35.200+00:00,38.788,-122.762,2.5,2.8,Md,,29,0.0,0.07,nc,nc71934870,1360716368782
2013-02-10T16:59:03.900+00:00,-22.538,-176.840,170.3,4.5,Mb,43,115,7.3,0.94,us,us2013llge,1361897170054
2013-02-10T16:51:40.800+00:00,10.064,-84.703,82.5,4.3,Mb,68,212,0.3,1.00,us,usc000f6gs,1361881032095
2013-02-10T16:47:59.200+00:00,-11.113,165.918,10.0,4.5,Mb,13,158,6.1,0.69,us,us2013llgd,1361897204778
2013-02-10T16:46:08.000+00:00,-10.904,165.892,10.0,4.4,Mb,16,90,6.0,1.35,us,us2013llgc,1361897240225
2013-02-10T16:44:07.500+00:00,-10.745,165.749,10.0,4.6,Mb,30,126,5.9,0.91,us,us2013llgb,1361897275631
2013-02-10T15:44:21.100+00:00,-11.533,164.879,10.0,4.3,Mb,14,155,5.3,0.67,us,us2013llga,1361897310018
2013-02-10T15:43:56.000+00:00,38.557,-119.617,10.9,2.6,Md,,101,0.2,0.14,nc,nc71934815,1360633688120
2013-02-10T14:48:39.900+00:00,-36.684,53.374,10.0,5.2,Mb,271,50,9.0,0.81,us,usc000f4xn,1361881032123
2013-02-10T14:22:52.000+00:00,60.162,-148.668,40.6,3.2,Ml,,,,1.44,ak,ak10653897,1361897342272
2013-02-10T14:13:38.000+00:00,61.374,-151.131,48.7,3.0,Ml,,,,1.02,ak,ak10653890,1361897373682
2013-02-10T14:07:52.200+00:00,-8.062,148.748,33.4,4.1,Mb,14,180,5.1,0.80,us,us2013llf9,1361897408527
2013-02-10T13:20:33.500+00:00,-11.183,165.887,28.9,4.8,Mb,47,90,6.1,1.07,us,us2013llf8,1361897442989
2013-02-10T12:21:41.100+00:00,34.186,140.103,86.7,4.4,Mb,95,101,1.1,0.72,us,usc000f4wl,1362053939912
2013-02-10T12:05:53.700+00:00,19.790,-64.376,16.0,3.1,Md,4,320,1.1,0.18,pr,pr13041001,1361209459151
2013-02-10T12:00:24.000+00:00,57.348,-156.155,78.0,3.8,Ml,,,,0.38,ak,ak10653870,1362053939916
2013-02-10T11:42:05.900+00:00,-10.862,166.086,10.0,4.9,Mb,88,68,6.2,1.09,us,usc000f4wb,1362053939920
2013-02-10T11:37:45.600+00:00,18.972,-64.210,24.0,2.7,Md,4,328,0.3,0.12,pr,pr13041002,1361209493095
2013-02-10T11:26:30.700+00:00,-10.814,165.944,14.4,5.0,Mb,110,79,6.1,0.90,us,usc000f4w7,1361967473950
2013-02-10T11:10:10.000+00:00,18.233,-78.006,7.4,3.9,Mb,49,76,0.4,1.15,us,usc000f4w9,1361967473954
2013-02-10T10:36:39.840+00:00,-10.810,166.704,10.4,5.0,mb,32,68,6.8,0.95,us,usa000g3kt,1360493692806
2013-02-10T09:37:11.700+00:00,-18.615,-174.672,122.0,5.6,Mt,353,14,4.5,0.81,us,usc000f4ve,1361983358338
2013-02-10T09:21:43.500+00:00,-10.837,165.796,10.0,4.8,Mb,70,68,5.9,0.87,us,usc000f4v9,1361967473966
2013-02-10T09:10:20.300+00:00,-10.907,165.867,28.9,4.9,Mb,74,68,6.0,1.07,us,usc000f4v0,1361967473970
2013-02-10T08:47:50.900+00:00,6.873,-33.798,10.0,4.9,Mb,170,43,9.0,0.95,us,usc000f4uw,1362313037163
2013-02-10T08:38:26.100+00:00,6.857,-33.791,10.0,4.6,Mb,62,43,9.0,0.75,us,us2013llgg,1362329310273
2013-02-10T08:21:03.400+00:00,-11.228,165.192,10.0,4.0,Mb,31,115,5.5,0.81,us,us2013llgh,1362399448324
2013-02-10T07:46:12.000+00:00,-11.567,165.813,10.0,5.0,Mb,64,68,6.1,0.84,us,usc000f4uk,1362313038177
2013-02-10T07:43:22.700+00:00,-10.769,165.964,48.5,4.4,Mb,36,94,6.1,0.97,us,us2013llgm,1362407596000
2013-02-10T07:20:47.400+00:00,-11.728,165.031,10.0,4.3,Mb,28,115,9.0,0.90,us,us2013llgl,1362407731000
2013-02-10T07:08:29.900+00:00,-26.998,-70.133,61.2,4.5,Mb,85,50,1.9,0.91,us,usc000f4uc,1362399448388
2013-02-10T06:58:54.500+00:00,-10.796,165.700,10.0,4.8,Mb,75,90,5.8,0.83,us,usc000f4u5,1362399448404
2013-02-10T06:57:47.100+00:00,-10.716,165.791,10.0,4.3,Mb,46,119,5.9,0.81,us,us2013llgk,1362408117000
2013-02-10T06:50:39.600+00:00,-10.890,165.862,10.0,5.0,Mb,71,61,6.0,0.73,us,usc000f4u2,1362399448444
2013-02-10T06:45:52.500+00:00,-11.077,165.751,58.3,4.3,Mb,22,72,5.9,0.97,us,us2013llgj,1362408376000
2013-02-10T05:51:47.000+00:00,63.647,-148.092,85.8,3.4,Ml,,,,0.55,ak,ak10653817,1362329375603
2013-02-10T05:50:16.300+00:00,-10.791,165.687,10.0,4.9,Mb,92,50,5.8,0.88,us,usc000f4tt,1362313038197
2013-02-10T05:27:10.700+00:00,11.134,-62.090,92.8,4.8,Mw,292,29,1.1,0.97,us,usc000f4tk,1362313038202
2013-02-10T05:10:58.500+00:00,40.609,-125.325,11.3,3.1,Ml,,259,0.8,0.21,nc,nc71934660,1362408695000
2013-02-10T04:35:55.900+00:00,-10.881,165.748,10.0,4.4,Mb,15,115,5.9,0.93,us,us2013llag,1361209527769
2013-02-10T04:04:44.800+00:00,20.043,-156.102,6.2,2.6,Ml,,248,0.2,0.16,hv,hv60465316,1360526832573
2013-02-10T03:42:12.600+00:00,-5.198,150.845,219.9,4.1,Mb,16,86,1.6,1.11,us,us2013llaf,1361209562741
2013-02-10T03:21:11.000+00:00,61.489,-146.633,19.4,2.8,Ml,,,,0.92,ak,ak10653803,1360466988274
2013-02-10T02:38:34.900+00:00,-10.822,165.787,10.2,4.9,Mb,104,79,5.9,0.58,us,usc000f4s7,1361189578193
2013-02-10T01:57:13.000+00:00,51.620,-177.903,66.1,2.5,Ml,,,,0.25,ak,ak10653791,1360523100492
2013-02-10T01:30:48.100+00:00,-11.021,166.780,19.3,5.6,Mt,255,40,6.9,0.57,us,usc000f4rp,1361203701812
2013-02-10T00:49:55.900+00:00,17.803,-66.017,5.0,2.5,Md,7,238,0.3,0.05,pr,pr13041000,1360515406993
2013-02-10T00:38:43.300+00:00,-4.453,131.022,47.5,4.9,Mb,36,54,3.5,1.48,us,usc000f4re,1361189578202
2013-02-10T00:11:34.900+00:00,46.188,-115.393,21.5,3.2,Md,33,43,0.9,0.23,mb,mb13496854,1360600056261
2013-02-09T23:53:20.400+00:00,-11.059,165.477,48.4,4.7,Mb,37,104,5.7,0.74,us,usc000f4r4,1361103080646
2013-02-09T23:18:28.300+00:00,35.866,-121.920,5.4,3.0,Md,,227,0.4,0.20,nc,nc71934585,1360630687572
2013-02-09T23:13:43.450+00:00,-10.843,165.864,44.1,5.2,mb,37,129,6.0,1.12,us,usc000f4qe,1360453340824
2013-02-09T23:10:37.000+00:00,52.005,-179.287,115.0,3.2,Ml,19,173,,0.77,ak,ak10653768,1360971778364
2013-02-09T23:09:44.500+00:00,-10.916,165.883,28.7,5.5,Mt,36,94,6.0,1.03,us,usc000f4qc,1361456962977
2013-02-09T22:49:05.800+00:00,-10.980,165.750,40.8,5.1,Mb,138,40,5.9,0.63,us,usc000f4q6,1361103080638
2013-02-09T22:14:34.820+00:00,-10.990,165.782,37.0,5.3,mb,134,103,15.1,1.22,us,usc000f4pk,1360449795936
2013-02-09T21:30:16.000+00:00,59.968,-153.354,139.3,2.6,Ml,29,104,,0.49,ak,ak10653737,1360971775248
2013-02-09T21:02:22.500+00:00,-10.952,165.838,15.6,6.6,Mw,393,18,6.0,1.08,us,usc000f4n5,1362142306419
2013-02-09T20:34:40.300+00:00,-11.112,164.734,26.6,4.9,Mb,100,29,5.0,0.54,us,usc000f4mt,1362399448486
2013-02-09T20:01:41.000+00:00,62.747,-151.848,9.9,2.6,Ml,29,47,,0.52,ak,ak10653713,1360971774207
2013-02-09T19:54:39.800+00:00,-10.874,164.683,10.0,4.6,Mb,55,112,4.9,0.72,us,us2013lkhf,1362408970000
2013-02-09T19:13:58.200+00:00,-10.993,165.821,10.0,4.8,Mb,73,72,6.0,0.82,us,us2013lkhb,1362409104000
2013-02-09T19:12:29.800+00:00,-10.880,165.934,10.0,4.8,Mb,51,112,6.1,0.58,us,us2013lkg9,1362409238000
2013-02-09T19:09:00.500+00:00,7.705,125.022,39.3,3.9,Mb,16,173,0.8,0.94,us,us2013lkgw,1361985728299
2013-02-09T18:56:09.700+00:00,12.496,-88.021,71.7,4.6,Mb,83,187,1.7,1.04,us,usc000f4ld,1361103280619
2013-02-09T18:16:35.200+00:00,18.430,-64.141,87.0,3.0,Md,16,140,0.3,0.28,pr,pr13040004,1361114863628
2013-02-09T17:54:10.800+00:00,-10.857,165.807,44.2,5.2,Mb,119,50,5.9,1.16,us,usc000f4kq,1361103080658
2013-02-09T17:51:32.900+00:00,18.295,-68.827,108.0,3.0,Md,4,216,0.7,0.23,pr,pr13040003,1361114898040
2013-02-09T17:27:05.100+00:00,-11.650,165.482,31.9,5.0,Mb,91,90,5.9,0.74,us,usc000f4ke,1361103080559
2013-02-09T15:32:48.600+00:00,56.209,-135.429,24.5,3.5,Ml,32,,0.8,,us,us2013lkhc,1362410283000
2013-02-09T14:16:07.900+00:00,1.142,-77.400,145.0,6.9,Mw,495,25,1.4,0.89,us,usc000f4ij,1361106299290
2013-02-09T13:57:50.300+00:00,55.698,161.212,98.4,4.7,Mb,43,133,3.1,0.55,us,usc000f4ih,1361103310754
2013-02-09T13:43:07.000+00:00,52.639,-163.552,20.0,3.0,Ml,16,256,,1.05,ak,ak10653648,1360971767774
2013-02-09T13:04:24.400+00:00,19.186,-64.516,92.0,3.3,Md,7,266,0.5,0.25,pr,pr13040002,1360418242162
2013-02-09T12:28:58.900+00:00,-11.060,165.726,21.4,5.0,Mb,103,68,5.9,0.50,us,usc000f4ht,1362399449508
2013-02-09T11:36:52.100+00:00,-11.691,166.346,60.7,4.4,Mb,34,101,6.7,0.78,us,us2013lkg8,1362329409567
2013-02-09T11:32:35.500+00:00,-11.849,165.280,10.0,4.7,Mb,41,54,5.8,0.60,us,us2013lkg7,1362329443491
2013-02-09T11:30:22.700+00:00,-10.936,165.845,38.2,4.7,Mb,74,94,6.0,0.53,us,us2013lkgz,1362243165531
